TicketID,ExhibitionID,ArtistID,AttendeeName,AttendeeCity,Price,Qty,BookingDate,PaymentStatus
2766,2766,2766, David,PAR,198.71,94,1970-06-27,Yes
2767,2767,2767,Mrs. Sophia,TYO,632.16,82,1990-05-15,True
2768,2768,2768, Olivia,Mumbai,417.85,74,2015-04-03,False
2769,2769,2769,Mrs. David,NYC,784.53,47,1950-02-18,False
2770,2770,2770,Ms. Emily,LON,463.36,29,1962-11-02,True
2771,2771,2771,Mr. Olivia,LON,827.69,70,1964-02-22,False
2772,2772,2772,Mr. Emily,Dubai,643.86,5,1998-03-18,True
2773,2773,2773,Mrs. John,LON,75.17,16,2020-11-04,N
2774,2774,2774,Dr. Sophia,PAR,474.57,63,2004-08-18,False
2775,2775,2775,Mr. Alice,New York,841.06,100,mrXu6m,False
2776,2776,2776,Mrs. Michael,New York,130.88,68,2018-08-24,True
2777,2777,2777,Dr. Alice,SYD,11.4,5,1972-08-19,
2778,2778,2778,Mrs. David,New York,901.68,75,1999-10-13,N
2779,2779,2779,Mr. Robert,London,480.36,14,2005-09-08,Y
2780,2780,2780,Mrs. Olivia,New York,817.48,98,1970-10-08,Yes
2781,2781,2781, Michael,London,107.44,59,2004-07-26,No
2782,2782,2782, Emily,London,994.37,99,1992-04-12,True
2783,2783,2783,Dr. Olivia,Tokyo,208.04,97,1986-11-25,Yes
2784,2784,2784,Mrs. David,SYD,311.35,43,1986-06-12,
2785,2785,2785,Mr. Alice,DBX,635.75,73,2004-03-13,N
2786,2786,2786,Mrs. David,Paris,443.78,100,Scr7uQ,
2787,2787,2787,Dr. David,LON,732.26,36,2013-01-11,False
2788,2788,2788,Mr. Emily,BER,949.82,1,2023-11-03,Y
2789,2789,2789,Dr. Michael,NYC,388.49,90,2012-11-26,No
2790,2790,2790,Mr. Alice,BER,543.01,91,1952-09-13,
2791,2791,2791,Ms. Alice,SYD,902.62,16,pQF9RM,
2792,2792,2792,Dr. Alice,LON,656.4,87,1992-05-04,N
2793,2793,2793,Dr. Sophia,LON,948.74,89,1990-12-28,N
2794,2794,2794,Mrs. Alice,Paris,669.86,67,1982-12-22,False
2795,2795,2795, Olivia,Berlin,826.62,2,1973-03-09,True
2796,2796,2796,Ms. Olivia,Paris,458.33,64,1981-09-23,
2797,2797,2797,Dr. Alice,DBX,221.38,1,1999-08-23,Y
2798,2798,2798, Sophia,London,277.53,26,1988-09-10,Y
2799,2799,2799,Mr. Sophia,SYD,402.22,92,1976-03-28,
2800,2800,2800, David,Mumbai,913.25,51,1974-03-10,N
2801,2801,2801,Mr. Michael,Berlin,301.89,38,2025-02-28,Yes
2802,2802,2802,Mrs. Olivia,TYO,477.99,81,2025-02-08,False
2803,2803,2803,Dr. David,SYD,731.45,17,Q8Ujov,No
2804,2804,2804,Ms. David,New York,183.52,73,o6rqfQ,N
2805,2805,2805,Mrs. Michael,Sydney,151.86,63,2006-01-09,N
2806,2806,2806,Mrs. David,NYC,124.88,32,sMLAFM,Yes
2807,2807,2807, Sophia,SYD,768.06,49,1956-12-13,Y
2808,2808,2808,Mr. John,Dubai,952.67,53,1979-12-03,No
2809,2809,2809,Dr. Olivia,TYO,25.5,14,2008-04-02,False
2810,2810,2810,Mr. David,NYC,857.56,35,1970-07-20,Y
2811,2811,2811,Ms. Emily,BER,509.78,6,1996-07-07,
2812,2812,2812,Dr. Michael,Sydney,815.05,93,1987-12-20,False
2813,2813,2813,Mrs. Michael,PAR,171.13,21,1992-02-28,Yes
2814,2814,2814,Mr. Emily,LON,919.18,37,FZhtAL,Yes
2815,2815,2815, Emily,Tokyo,333.2,18,1986-04-07,No
2816,2816,2816,Ms. John,New York,951.0,84,2006-02-08,False
2817,2817,2817,Dr. Emily,Berlin,63.08,34,1972-08-05,Y
2818,2818,2818,Mr. Alice,London,634.59,37,1962-09-02,Y
2819,2819,2819,Mrs. John,Dubai,935.26,19,1981-12-14,False
2820,2820,2820,Dr. Robert,SYD,388.05,82,1966-06-18,N
2821,2821,2821,Dr. Michael,PAR,339.06,97,2000-01-16,Yes
2822,2822,2822,Dr. Sophia,BOM,124.2,12,2024-09-12,N
2823,2823,2823,Ms. Alice,Sydney,707.22,50,1992-08-18,False
2824,2824,2824,Mr. Emily,New York,961.99,81,1978-02-20,False
2825,2825,2825,Dr. Olivia,Berlin,726.68,30,1973-05-15,Y
2826,2826,2826,Dr. Olivia,New York,415.77,89,2004-07-15,True
2827,2827,2827,Dr. John,TYO,379.07,25,1985-11-19,Y
2828,2828,2828, Olivia,Berlin,663.05,15,1958-06-15,N
2829,2829,2829,Ms. Sophia,Mumbai,289.56,13,2016-01-16,True
2830,2830,2830,Mr. Olivia,DBX,591.32,66,1979-01-06,
2831,2831,2831,Mr. Sophia,London,592.51,61,2000-11-15,True
2832,2832,2832, Robert,SYD,607.18,81,1963-01-12,Y
2833,2833,2833,Ms. Emily,London,790.72,1,2010-10-20,Y
2834,2834,2834,Ms. John,LON,528.28,36,1983-07-14,N
2835,2835,2835,Dr. Michael,Tokyo,585.24,27,2002-01-26,No
2836,2836,2836, Sophia,Dubai,745.27,14,2012-07-28,Y
2837,2837,2837,Ms. John,SYD,539.46,66,2024-12-11,
2838,2838,2838,Ms. John,BER,840.6,18,1986-05-07,Yes
2839,2839,2839,Mrs. Michael,TYO,827.83,43,1955-07-08,False
2840,2840,2840, Sophia,Dubai,34.39,4,2008-02-12,No
2841,2841,2841,Ms. Michael,New York,18.72,89,2007-05-02,No
2842,2842,2842, John,DBX,989.48,55,1956-08-26,N
2843,2843,2843,Mr. Emily,PAR,704.45,45,LyEXOS,N
2844,2844,2844,Dr. David,Sydney,182.33,22,2017-09-06,True
2845,2845,2845,Mr. Alice,Sydney,742.11,13,1951-02-17,
2846,2846,2846,Dr. David,Sydney,325.22,4,2023-12-21,No
2847,2847,2847,Mr. Emily,Mumbai,727.81,61,1997-02-01,No
2848,2848,2848, Alice,London,610.27,27,1953-09-24,False
2849,2849,2849,Dr. Olivia,Mumbai,379.39,26,1961-02-22,No
2850,2850,2850,Mrs. John,Berlin,336.59,70,2023-01-15,N
2851,2851,2851,Mrs. Olivia,New York,352.12,11,2016-09-03,
2852,2852,2852,Mrs. Sophia,SYD,742.05,14,2002-06-07,Yes
2853,2853,2853,Ms. Robert,New York,102.14,81,2008-12-09,Yes
2854,2854,2854,Dr. Sophia,Dubai,483.1,72,2016-12-06,False
2855,2855,2855, Olivia,Dubai,553.54,13,1979-06-15,True
2856,2856,2856,Ms. Olivia,Mumbai,347.16,30,755mBd,True
2857,2857,2857,Mrs. John,TYO,720.53,58,2018-12-24,No
2858,2858,2858,Ms. David,Tokyo,340.77,21,1955-09-24,
2859,2859,2859,Mrs. Sophia,Mumbai,214.21,58,CUfLlk,N
2860,2860,2860, Robert,Berlin,379.73,54,1969-10-15,N
2861,2861,2861,Ms. Robert,BER,109.22,46,1966-03-03,No
2862,2862,2862,Mr. David,New York,834.79,4,2017-07-19,
2863,2863,2863,Ms. David,London,677.71,19,2011-03-16,
2864,2864,2864,Dr. Emily,Sydney,372.89,68,1973-05-23,Yes
2865,2865,2865,Mr. Olivia,TYO,864.98,76,1970-06-02,True
2866,2866,2866, Robert,New York,747.98,79,2000-09-03,Y
2867,2867,2867,Mrs. Olivia,DBX,127.99,78,hgd3lg,N
2868,2868,2868,Mr. Robert,Berlin,951.25,34,1988-06-03,
2869,2869,2869,Mrs. David,BOM,730.78,65,1960-10-03,N
2870,2870,2870,Mr. Alice,Berlin,887.97,3,1987-09-04,Y
2871,2871,2871,Ms. Sophia,London,955.31,1,1964-04-06,True
2872,2872,2872,Dr. David,Mumbai,64.77,27,1985-12-09,True
2873,2873,2873,Mr. Alice,New York,663.46,40,kpHo80,Yes
2874,2874,2874,Mrs. Michael,BER,807.11,83,2019-04-24,No
2875,2875,2875,Ms. Sophia,Dubai,618.97,1,2023-12-02,False
2876,2876,2876,Dr. Sophia,Paris,667.84,22,2021-04-18,N
2877,2877,2877,Ms. Robert,London,730.49,42,2011-05-14,False
2878,2878,2878,Ms. John,NYC,246.26,45,1993-01-03,
2879,2879,2879,Dr. Robert,Sydney,513.38,35,1965-01-02,No
2880,2880,2880,Mr. Alice,New York,139.18,75,2006-06-28,No
2881,2881,2881,Dr. David,DBX,978.31,72,2000-07-07,Y
2882,2882,2882,Mr. Sophia,Tokyo,91.09,41,2021-02-01,False
2883,2883,2883,Mrs. Michael,Dubai,770.83,88,Gb5gR1,No
2884,2884,2884,Ms. Alice,New York,863.97,85,ni8w1z,Yes
2885,2885,2885,Dr. Robert,LON,562.68,33,1952-07-14,True
2886,2886,2886, Sophia,New York,60.08,12,2025-09-08,True
2887,2887,2887,Mrs. Michael,Tokyo,683.84,3,1975-02-13,Yes
2888,2888,2888,Ms. Michael,NYC,900.14,33,2001-09-24,No
2889,2889,2889, Michael,Tokyo,80.29,52,2025-10-28,True
2890,2890,2890,Dr. Robert,New York,341.58,68,1974-08-20,False
2891,2891,2891,Dr. Sophia,BER,634.03,10,2014-11-06,Yes
2892,2892,2892,Mrs. Sophia,BER,805.74,34,1994-10-08,Y
2893,2893,2893,Ms. David,NYC,537.81,72,1996-05-03,True
2894,2894,2894,Mr. Robert,BER,565.8,56,1963-02-19,
2895,2895,2895,Mr. Robert,Paris,481.02,98,1959-07-11,
2896,2896,2896, Michael,DBX,882.74,66,2014-01-12,No
2897,2897,2897,Mr. Olivia,LON,757.55,82,2015-10-23,True
2898,2898,2898, David,BOM,821.99,39,1984-10-20,True
2899,2899,2899,Ms. Sophia,Mumbai,194.16,74,2001-07-24,No
2900,2900,2900,Ms. Alice,London,852.94,69,1979-01-13,True
2901,2901,2901,Mr. Sophia,Berlin,189.93,66,1961-02-01,Yes
2902,2902,2902,Dr. David,DBX,406.55,23,1988-06-03,Y
2903,2903,2903,Mrs. Robert,DBX,791.58,72,2015-05-23,
2904,2904,2904, Sophia,SYD,893.12,22,2015-05-03,Y
2905,2905,2905,Dr. Alice,Mumbai,69.09,77,2022-12-09,No
2906,2906,2906,Dr. David,Mumbai,970.97,83,1999-01-16,False
2907,2907,2907,Mr. Emily,NYC,516.38,55,twfjG8,
2908,2908,2908,Mr. Alice,DBX,677.08,57,1991-07-08,Y
2909,2909,2909,Dr. Robert,London,220.86,70,1953-12-10,Yes
2910,2910,2910,Mr. Alice,BER,442.84,46,1973-01-09,Yes
2911,2911,2911,Ms. Alice,TYO,636.42,10,1971-03-17,True
2912,2912,2912,Dr. David,Paris,826.62,58,1980-06-07,N
2913,2913,2913,Mr. Emily,Dubai,686.1,33,1976-08-03,Yes
2914,2914,2914,Dr. Michael,BER,438.28,33,1953-09-10,Yes
2915,2915,2915,Mr. Robert,London,976.91,55,1976-02-14,Yes
2916,2916,2916,Mrs. Olivia,Mumbai,644.31,87,1994-10-26,Yes
2917,2917,2917,Ms. Sophia,New York,341.67,53,2014-02-02,N
2918,2918,2918,Ms. John,Dubai,821.19,64,1968-12-13,No
2919,2919,2919, Sophia,DBX,137.22,87,1988-03-12,False
2920,2920,2920,Dr. Michael,London,326.35,19,1967-11-14,N
2921,2921,2921,Ms. Emily,Sydney,689.23,5,1984-11-09,False
2922,2922,2922,Mr. Emily,BOM,529.93,23,1970-09-26,No
2923,2923,2923, Sophia,Sydney,700.1,58,1992-07-19,False
2924,2924,2924,Ms. David,Berlin,201.1,70,2020-12-25,False
2925,2925,2925,Dr. John,Paris,695.62,47,1985-03-20,Yes
2926,2926,2926, Olivia,Paris,443.61,14,DfrW1C,True
2927,2927,2927,Mr. Sophia,LON,738.79,88,1953-09-01,Yes
2928,2928,2928,Dr. Olivia,Berlin,575.35,53,1994-10-11,N
2929,2929,2929,Dr. Olivia,Dubai,26.63,4,1958-11-07,
2930,2930,2930,Ms. Alice,New York,36.54,96,1966-12-16,False
2931,2931,2931,Mr. Emily,NYC,770.06,19,2001-08-06,False
2932,2932,2932,Mr. Sophia,Mumbai,296.23,49,1959-08-28,No
2933,2933,2933,Ms. Emily,BOM,645.85,85,1973-03-19,N
2934,2934,2934,Ms. Michael,BOM,936.35,16,I2Hi1y,Y
2935,2935,2935,Ms. Emily,TYO,99.94,2,1967-12-14,N
2936,2936,2936, Alice,Paris,486.7,60,1972-11-24,False
2937,2937,2937, Alice,PAR,781.4,30,2023-08-12,Yes
2938,2938,2938, Alice,Sydney,172.16,66,1964-05-23,
2939,2939,2939,Mrs. Robert,BOM,892.34,64,2019-03-25,
2940,2940,2940, John,LON,669.25,22,2024-09-09,True
2941,2941,2941,Dr. John,Sydney,628.34,44,2002-08-12,N
2942,2942,2942, Michael,Sydney,112.94,48,1998-10-26,True
2943,2943,2943,Mrs. Emily,Paris,498.25,17,1978-01-08,True
2944,2944,2944,Ms. David,Mumbai,673.97,27,1967-03-26,Yes
2945,2945,2945,Mr. Robert,SYD,51.57,37,1995-12-03,
2946,2946,2946,Mr. John,DBX,324.25,89,1995-10-09,
2947,2947,2947,Ms. David,New York,88.29,59,1973-07-05,False
2948,2948,2948, Emily,DBX,310.83,23,L0Ysrv,Yes
2949,2949,2949,Mrs. Sophia,BER,845.41,87,1981-11-19,No
2950,2950,2950,Dr. John,NYC,877.27,46,2009-10-06,N
2951,2951,2951, Michael,LON,56.13,41,1979-01-08,N
2952,2952,2952,Mrs. Alice,Dubai,987.66,27,2017-12-26,
2953,2953,2953, Alice,TYO,15.02,88,1961-07-14,No
2954,2954,2954,Dr. Alice,Mumbai,292.31,14,1996-10-16,Y
2955,2955,2955, Alice,SYD,882.29,48,2002-01-26,False
2956,2956,2956,Mrs. Emily,LON,935.71,22,1998-05-05,True
2957,2957,2957,Ms. Alice,Tokyo,858.25,7,RChb7n,Y
2958,2958,2958,Dr. Olivia,Sydney,708.22,29,1989-09-24,True
2959,2959,2959,Mrs. John,Mumbai,246.53,43,2021-07-01,N
2960,2960,2960,Ms. John,Mumbai,378.62,76,M2Z7dm,False
2961,2961,2961, Emily,Sydney,548.32,21,1953-03-01,No
2962,2962,2962,Ms. David,Tokyo,101.38,40,1956-11-16,No
2963,2963,2963,Ms. Michael,BER,328.99,23,1957-01-09,
2964,2964,2964,Mrs. John,Mumbai,43.84,33,2009-06-18,Y
2965,2965,2965,Dr. Michael,Sydney,533.35,83,1999-12-18,False
2966,2966,2966,Dr. John,BER,372.29,69,1964-01-12,N
2967,2967,2967,Dr. David,TYO,973.19,1,uemoKo,True
2968,2968,2968,Ms. Emily,TYO,223.35,26,1958-06-13,N
2969,2969,2969, Olivia,Tokyo,436.21,24,2023-05-09,Y
2970,2970,2970, Michael,Dubai,587.63,84,2000-11-10,True
2971,2971,2971,Ms. Alice,Dubai,799.32,58,1973-06-16,
2972,2972,2972,Ms. David,LON,527.3,54,I5YMHB,Yes
2973,2973,2973,Mr. Robert,PAR,465.03,28,1973-11-08,True
2974,2974,2974,Mr. Olivia,London,749.53,80,1978-04-22,N
2975,2975,2975,Ms. Olivia,Berlin,956.97,89,1976-08-22,N
2976,2976,2976,Dr. Olivia,DBX,812.32,16,2002-02-04,False
2977,2977,2977, Emily,London,884.95,59,1953-02-08,Yes
2978,2978,2978,Mr. Emily,Paris,481.99,57,2004-12-17,Yes
2979,2979,2979, David,Sydney,608.22,12,2006-05-21,No
2980,2980,2980, David,Mumbai,898.19,89,1996-10-08,N
2981,2981,2981,Dr. John,Mumbai,272.01,75,2002-09-18,No
2982,2982,2982,Dr. David,Berlin,766.54,46,1954-02-25,No
2983,2983,2983, Emily,LON,518.72,46,3Wx1Ux,False
2984,2984,2984,Mrs. Emily,Tokyo,254.72,64,2020-06-19,No
2985,2985,2985,Mrs. Robert,New York,119.49,94,1985-03-09,No
2986,2986,2986,Dr. Robert,BER,585.23,88,1964-05-22,True
2987,2987,2987, Alice,Sydney,79.13,41,2002-11-16,False
2988,2988,2988,Mr. John,LON,584.87,84,1987-11-03,N
2989,2989,2989,Ms. John,NYC,342.52,54,1962-07-21,True
2990,2990,2990,Mr. John,Mumbai,238.76,24,2008-12-03,N
2991,2991,2991,Mrs. Olivia,Mumbai,632.26,13,1955-11-16,
2992,2992,2992,Mr. Alice,Mumbai,464.49,7,HXPmtd,Yes
2993,2993,2993,Dr. Olivia,Dubai,609.9,54,1961-06-22,True
2994,2994,2994,Ms. Olivia,SYD,909.87,15,1983-04-14,False
2995,2995,2995,Mrs. Alice,Sydney,687.01,1,1974-06-25,Y
2996,2996,2996,Mrs. Michael,Tokyo,565.56,51,tSNdGf,
2997,2997,2997, Olivia,BER,415.92,58,2A9ixB,Yes
2998,2998,2998,Ms. Alice,London,182.25,57,1960-02-15,N
2999,2999,2999,Dr. Emily,DBX,789.76,75,2021-02-24,N
3000,3000,3000,Ms. Sophia,Sydney,38.46,89,1974-01-23,N
3001,3001,3001,Mr. Olivia,SYD,985.44,26,2019-05-08,Y
3002,3002,3002,Mr. Michael,New York,570.86,84,2019-08-01,
3003,3003,3003,Dr. Alice,NYC,174.2,58,1951-06-13,False
3004,3004,3004,Dr. John,BOM,972.01,74,1995-12-21,False
3005,3005,3005,Ms. David,BER,599.05,31,1990-04-25,N
3006,3006,3006,Mr. Robert,LON,744.17,59,1962-03-19,Y
3007,3007,3007,Ms. Michael,Berlin,472.94,46,2000-06-23,N
3008,3008,3008,Ms. Olivia,Tokyo,979.61,57,2014-11-18,Y
3009,3009,3009,Mrs. Alice,Mumbai,126.29,85,2017-04-20,True
3010,3010,3010,Mr. Emily,LON,285.34,80,1985-06-02,Yes
3011,3011,3011,Mr. Michael,Mumbai,802.54,46,R52v9Y,
3012,3012,3012,Mrs. Alice,SYD,644.51,44,1994-06-18,Yes
3013,3013,3013,Dr. Emily,BOM,661.12,60,2006-08-09,Y
3014,3014,3014,Mrs. Michael,DBX,358.0,59,2011-05-24,Yes
3015,3015,3015,Ms. Olivia,DBX,526.88,97,2009-12-18,False
3016,3016,3016, Michael,SYD,131.11,79,2018-07-26,True
3017,3017,3017,Mrs. John,LON,921.55,100,2006-11-23,N
3018,3018,3018,Dr. David,Paris,508.15,98,2024-01-10,True
3019,3019,3019,Dr. Alice,LON,561.82,77,1956-11-01,
3020,3020,3020,Dr. Emily,BOM,192.03,33,1977-06-26,Y
3021,3021,3021,Dr. John,LON,944.1,13,2021-01-22,No
3022,3022,3022,Ms. Alice,London,190.85,78,1987-02-09,N
3023,3023,3023,Mrs. Robert,London,885.71,16,1950-06-21,Y
3024,3024,3024, Michael,London,865.67,64,1963-05-08,No
3025,3025,3025,Mrs. Alice,LON,249.16,5,1954-11-01,N
3026,3026,3026, Emily,Paris,191.63,87,1981-06-05,True
3027,3027,3027, Emily,New York,24.57,45,1967-08-27,True
3028,3028,3028,Mr. Michael,London,812.75,78,2007-03-04,Yes
3029,3029,3029,Mrs. Michael,PAR,886.5,65,1981-09-20,True
3030,3030,3030,Mrs. Emily,London,364.08,83,1974-11-07,False
3031,3031,3031,Mrs. Alice,DBX,439.89,30,1983-09-14,
3032,3032,3032,Dr. Olivia,New York,183.82,19,2002-05-10,Yes
3033,3033,3033,Dr. David,NYC,183.23,59,1961-07-20,Y
3034,3034,3034,Mrs. Alice,NYC,791.48,36,1986-06-02,N
3035,3035,3035,Dr. Michael,BOM,276.67,9,1998-08-11,False
3036,3036,3036,Mr. Olivia,BOM,140.59,6,1992-10-13,Yes
3037,3037,3037,Mr. David,Mumbai,800.07,19,M5lpsR,Yes
3038,3038,3038,Ms. Olivia,DBX,636.95,95,1953-02-27,No
3039,3039,3039,Dr. Emily,London,604.39,59,2012-03-24,False
3040,3040,3040,Mr. Sophia,DBX,268.04,43,1995-11-07,Yes
3041,3041,3041,Mrs. Robert,Sydney,208.24,33,1956-03-10,Y
3042,3042,3042,Mrs. Olivia,BOM,492.04,77,2001-08-20,Y
3043,3043,3043,Ms. Michael,PAR,175.85,9,1996-04-11,No
3044,3044,3044,Mrs. Sophia,DBX,158.76,68,2025-01-02,N
3045,3045,3045,Dr. Michael,SYD,106.0,45,1953-04-22,True
3046,3046,3046,Mr. Emily,NYC,229.72,51,2018-01-20,No
3047,3047,3047,Mrs. Robert,Mumbai,319.36,35,1971-03-25,Yes
3048,3048,3048, Sophia,DBX,876.37,50,2019-08-08,False
3049,3049,3049,Ms. David,PAR,629.24,52,1997-10-19,
3050,3050,3050,Mr. Michael,BER,173.98,35,ThJvi6,No
3051,3051,3051,Ms. Olivia,DBX,41.9,83,1983-12-06,No
3052,3052,3052, David,Sydney,622.07,52,1978-11-05,N
3053,3053,3053,Ms. Sophia,Mumbai,80.78,99,1974-12-16,True
3054,3054,3054,Mr. Robert,Mumbai,19.46,41,1966-09-04,
3055,3055,3055,Mr. Robert,BER,348.93,39,RCxcH2,False
3056,3056,3056,Mrs. Olivia,Sydney,53.35,12,1979-07-12,Yes
3057,3057,3057, Michael,LON,134.39,91,1962-06-23,N
3058,3058,3058,Mr. David,Tokyo,764.51,82,EkFCDW,False
3059,3059,3059,Dr. David,LON,805.06,40,2016-01-09,False
3060,3060,3060,Mr. Alice,DBX,450.23,65,2019-09-15,N
3061,3061,3061,Dr. David,PAR,149.06,60,1950-04-10,Yes
3062,3062,3062, Robert,New York,823.3,80,2022-04-17,No
3063,3063,3063,Mr. Michael,BER,144.73,29,2021-12-24,Yes
3064,3064,3064,Ms. Alice,Dubai,339.8,5,1994-02-27,N
3065,3065,3065,Mrs. Emily,BER,670.0,36,1952-11-13,True
3066,3066,3066,Ms. John,SYD,819.92,41,1969-01-05,Y
3067,3067,3067, John,Dubai,539.8,32,1987-06-02,False
3068,3068,3068,Mr. John,Berlin,597.92,59,1995-08-20,Y
3069,3069,3069,Mr. Michael,PAR,322.93,75,1980-04-08,True
3070,3070,3070,Mrs. John,Sydney,999.11,78,1981-03-28,Yes
3071,3071,3071,Mrs. Emily,Paris,642.38,8,1952-12-23,Yes
3072,3072,3072,Ms. Alice,Tokyo,112.12,16,1980-12-19,Y
3073,3073,3073,Ms. Emily,New York,660.78,34,m2Wuh8,False
3074,3074,3074,Dr. Olivia,NYC,546.62,55,H4CHhd,Yes
3075,3075,3075, John,New York,852.95,28,2025-10-01,Y
3076,3076,3076,Ms. Alice,London,489.63,21,5CpATS,No
3077,3077,3077,Mrs. David,New York,223.6,1,2013-02-04,Yes
3078,3078,3078,Mr. Alice,London,432.73,77,2019-06-22,N
3079,3079,3079,Mr. Olivia,Sydney,670.41,24,1951-11-08,Y
3080,3080,3080,Dr. Robert,PAR,919.46,53,1965-02-26,No
3081,3081,3081,Mr. Michael,Sydney,60.33,72,2000-12-15,True
3082,3082,3082,Ms. Michael,Dubai,833.13,68,bLwpKX,
3083,3083,3083,Mr. David,Sydney,282.07,87,1992-07-21,N
3084,3084,3084,Dr. Robert,Dubai,412.15,13,L5gJ4K,True
3085,3085,3085,Dr. Alice,Dubai,404.39,72,2007-07-02,False
3086,3086,3086,Mr. Olivia,Dubai,617.25,86,1964-11-16,Yes
3087,3087,3087,Dr. Michael,TYO,379.66,100,2005-07-09,False
3088,3088,3088, Olivia,Sydney,616.09,88,1990-03-18,
3089,3089,3089, John,Mumbai,682.58,41,hymKAI,False
3090,3090,3090, Michael,SYD,713.57,99,qNm285,
3091,3091,3091,Ms. John,TYO,302.32,83,1963-01-03,
3092,3092,3092,Ms. Emily,TYO,734.69,34,M9afw5,True
3093,3093,3093,Dr. Emily,LON,229.89,91,2010-08-02,True
3094,3094,3094,Mr. John,Berlin,860.75,59,1951-05-13,Y
3095,3095,3095,Mrs. Alice,Dubai,90.59,12,LGJCbn,No
3096,3096,3096,Ms. David,Mumbai,190.21,46,1967-09-26,Y
3097,3097,3097,Dr. Alice,BER,82.98,91,1992-09-17,No
3098,3098,3098,Ms. Alice,Berlin,317.66,94,1956-07-01,N
3099,3099,3099,Dr. Emily,PAR,164.86,82,1969-09-21,N
3100,3100,3100,Ms. Olivia,London,146.01,4,2022-02-12,Yes
3101,3101,3101,Mr. Robert,DBX,305.49,36,2024-11-20,
3102,3102,3102,Mrs. Alice,Sydney,540.41,35,2013-12-24,Yes
3103,3103,3103,Mr. Robert,Berlin,109.53,5,6X8Yxi,False
3104,3104,3104,Dr. John,TYO,465.95,89,2012-01-07,True
3105,3105,3105,Mrs. Michael,SYD,123.58,50,1977-02-02,False
3106,3106,3106, Michael,PAR,532.7,98,2003-09-13,
3107,3107,3107, David,New York,439.59,21,2017-09-03,Yes
3108,3108,3108,Dr. Emily,New York,312.29,16,ESQ0YT,Yes
3109,3109,3109,Ms. David,Sydney,120.65,75,1990-02-14,N
3110,3110,3110,Ms. Olivia,Paris,564.62,63,2025-06-08,
3111,3111,3111,Ms. Michael,Mumbai,500.59,26,1984-12-04,True
3112,3112,3112,Ms. Sophia,Berlin,521.99,52,1990-12-09,Y
3113,3113,3113,Ms. Alice,SYD,954.2,79,2016-09-27,N
3114,3114,3114,Dr. David,TYO,61.93,20,1952-04-09,Yes
3115,3115,3115,Mrs. Alice,Tokyo,713.6,12,1993-06-13,No
3116,3116,3116,Mrs. Sophia,DBX,855.45,56,2001-06-28,Yes
3117,3117,3117,Dr. Alice,TYO,923.32,60,2009-03-17,N
3118,3118,3118,Mr. Michael,Sydney,582.18,72,rik3mM,False
3119,3119,3119, John,TYO,943.85,69,1969-09-16,False
3120,3120,3120,Mr. Sophia,BER,100.73,4,2003-05-06,Yes
3121,3121,3121,Mr. Olivia,DBX,813.93,18,2013-11-04,
3122,3122,3122, Olivia,LON,916.09,58,1950-05-06,Y
3123,3123,3123,Dr. Sophia,PAR,23.4,10,1958-08-28,Y
3124,3124,3124,Mrs. Emily,New York,785.87,97,1966-11-20,
3125,3125,3125,Dr. John,Dubai,624.39,36,1964-02-19,True
3126,3126,3126,Mrs. Alice,Paris,119.21,2,2001-08-08,No
3127,3127,3127,Ms. Alice,DBX,998.94,84,1967-04-17,
3128,3128,3128, Sophia,New York,246.92,74,1968-11-11,N
3129,3129,3129, Alice,Paris,357.2,41,1991-05-22,
3130,3130,3130,Dr. David,Tokyo,54.08,21,1958-02-12,No
3131,3131,3131,Ms. John,Berlin,523.11,4,2004-12-23,False
3132,3132,3132,Dr. Robert,BER,192.15,94,2011-04-27,True
3133,3133,3133,Mr. Robert,LON,938.29,27,1956-08-01,
3134,3134,3134,Mr. Sophia,Tokyo,862.71,80,1961-01-14,N
3135,3135,3135,Mrs. John,Tokyo,570.13,9,1965-09-17,True
3136,3136,3136,Mrs. Emily,New York,187.33,1,1962-05-21,
3137,3137,3137,Mrs. Sophia,BOM,488.49,23,2001-02-27,Yes
3138,3138,3138,Mrs. Emily,London,755.04,39,1981-01-21,N
3139,3139,3139, John,TYO,43.67,28,1960-11-16,True
3140,3140,3140,Dr. David,LON,754.27,42,1970-08-10,N
3141,3141,3141,Mr. David,Tokyo,15.26,54,1981-01-20,Yes
3142,3142,3142, Alice,BER,150.38,52,1981-12-23,False
3143,3143,3143,Mrs. Olivia,LON,31.45,15,1950-11-10,True
3144,3144,3144,Dr. David,London,89.77,53,1952-06-15,True
3145,3145,3145,Mr. Alice,BOM,190.47,46,1988-09-05,
3146,3146,3146,Mrs. Olivia,BOM,647.76,74,YcRmmZ,True
3147,3147,3147,Ms. Emily,Sydney,259.97,92,1979-10-07,Y
3148,3148,3148,Mr. Emily,Paris,649.94,44,1972-11-12,N
3149,3149,3149, David,BOM,943.48,53,2023-04-22,True
3150,3150,3150,Mr. Robert,SYD,813.7,6,2019-10-25,No
3151,3151,3151,Mrs. Alice,BOM,760.18,8,1977-03-27,True
3152,3152,3152, Michael,Sydney,818.53,15,1968-06-04,True
3153,3153,3153,Ms. Olivia,Mumbai,856.44,7,1964-10-10,True
3154,3154,3154, John,SYD,320.24,65,2008-04-07,False
3155,3155,3155,Mrs. Sophia,BOM,860.24,98,1Xox8m,
3156,3156,3156,Dr. Michael,DBX,257.29,9,1974-12-20,False
